base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
stations,{'all': 20},200,"{'lon': -8.36, 'lat': 43.2}",1552291506.0,3119841.0,"{'temp': 43.7, 'pressure': 1034, 'humidity': 100, 'temp_min': 37.99, 'temp_max': 48.99}",,Beira,,,"{'type': 1, 'id': 6403, 'message': 0.0037, 'country': 'ES', 'sunrise': 1552287161, 'sunset': 1552329290}",1000.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",{'speed': 2.24}
stations,{'all': 12},200,"{'lon': 113.28, 'lat': 46.68}",1552291710.0,2032614.0,"{'temp': 24.36, 'pressure': 1019.41, 'humidity': 23, 'temp_min': 24.36, 'temp_max': 24.36, 'sea_level': 1019.41, 'grnd_level': 895.27}",,Baruun-Urt,,,"{'message': 0.0032, 'country': 'MN', 'sunrise': 1552258096, 'sunset': 1552299983}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 17.49, 'deg': 328.501}"
stations,{'all': 20},200,"{'lon': 54.88, 'lat': 26.56}",1552287600.0,141665.0,"{'temp': 73.4, 'pressure': 1016, 'humidity': 49, 'temp_min': 73.4, 'temp_max': 73.4}",,Bandar-e Lengeh,,,"{'type': 1, 'id': 7448, 'message': 0.0039, 'country': 'IR', 'sunrise': 1552271658, 'sunset': 1552314423}",7000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 11.41, 'deg': 270}"
stations,{'all': 0},200,"{'lon': 150.8, 'lat': 59.56}",1552291710.0,2123628.0,"{'temp': 12.07, 'pressure': 1013.57, 'humidity': 98, 'temp_min': 12.07, 'temp_max': 12.07, 'sea_level': 1013.57, 'grnd_level': 1007.91}",,Magadan,,,"{'message': 0.0038, 'country': 'RU', 'sunrise': 1552249593, 'sunset': 1552290509}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 9.1, 'deg': 271.001}"
stations,{'all': 75},200,"{'lon': 4.76, 'lat': 52.96}",1552291637.0,2757220.0,"{'temp': 41.7, 'pressure': 1010, 'humidity': 70, 'temp_min': 41, 'temp_max': 42.8}",,Den Helder,{'1h': 0.57},,"{'type': 1, 'id': 1533, 'message': 0.0049, 'country': 'NL', 'sunrise': 1552284300, 'sunset': 1552325872}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 28.86, 'deg': 280, 'gust': 18}"
stations,{'all': 75},200,"{'lon': -27.07, 'lat': 38.73}",1552291270.0,3372760.0,"{'temp': 59.41, 'pressure': 886, 'humidity': 82, 'temp_min': 57.99, 'temp_max': 60.8}",,Praia da Vitoria,{'1h': 0.51},,"{'type': 1, 'id': 6895, 'message': 0.0037, 'country': 'PT', 'sunrise': 1552291544, 'sunset': 1552333880}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 18.84, 'deg': 190.501}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 40},200,"{'lon': 8.78, 'lat': -0.72}",1552287600.0,2396518.0,"{'temp': 84.2, 'pressure': 1013, 'humidity': 83, 'temp_min': 84.2, 'temp_max': 84.2}",,Port-Gentil,,,"{'type': 1, 'id': 2188, 'message': 0.0056, 'country': 'GA', 'sunrise': 1552282283, 'sunset': 1552325898}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.7, 'deg': 160}"
stations,{'all': 0},200,"{'lon': 26.21, 'lat': 44.59}",1552291596.0,662476.0,"{'temp': 61.16, 'pressure': 1009, 'humidity': 44, 'temp_min': 59, 'temp_max': 64.99}",,Runcu,,,"{'type': 1, 'id': 6919, 'message': 0.0035, 'country': 'RO', 'sunrise': 1552278909, 'sunset': 1552320953}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 13.87, 'deg': 260}"
stations,{'all': 75},200,"{'lon': 13.08, 'lat': 50.67}",1552291697.0,3305808.0,"{'temp': 33.94, 'pressure': 1010, 'humidity': 65, 'temp_min': 30, 'temp_max': 39}",,Warmbad,{'1h': 0.51},{'1h': 0.09},"{'type': 1, 'id': 6836, 'message': 0.0049, 'country': 'DE', 'sunrise': 1552282230, 'sunset': 1552323944}",8000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}]","{'speed': 17.22, 'deg': 270}"
stations,{'all': 40},200,"{'lon': 100.36, 'lat': -0.92}",1552289400.0,1633419.0,"{'temp': 82.4, 'pressure': 1012, 'humidity': 74, 'temp_min': 82.4, 'temp_max': 82.4}",,Padang,,,"{'type': 1, 'id': 9423, 'message': 0.004, 'country': 'ID', 'sunrise': 1552260305, 'sunset': 1552303926}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.7, 'deg': 220}"
stations,{'all': 68},200,"{'lon': 103.26, 'lat': 29.23}",1552291712.0,1795838.0,"{'temp': 56.13, 'pressure': 1010.37, 'humidity': 56, 'temp_min': 56.13, 'temp_max': 56.13, 'sea_level': 1010.37, 'grnd_level': 847.91}",,Shaping,,,"{'message': 0.0034, 'country': 'CN', 'sunrise': 1552260104, 'sunset': 1552302762}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.28, 'deg': 88.5009}"
stations,{'all': 64},200,"{'lon': -45.5, 'lat': -3.7}",1552291712.0,3389609.0,"{'temp': 74.49, 'pressure': 1010.25, 'humidity': 94, 'temp_min': 74.49, 'temp_max': 74.49, 'sea_level': 1010.25, 'grnd_level': 1003.67}",,Pimentel,,,"{'message': 0.0049, 'country': 'BR', 'sunrise': 1552295263, 'sunset': 1552338966}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.62, 'deg': 356.001}"
stations,{'all': 0},200,"{'lon': 37.99, 'lat': 2.34}",1552291713.0,187585.0,"{'temp': 82.14, 'pressure': 1012.01, 'humidity': 66, 'temp_min': 82.14, 'temp_max': 82.14, 'sea_level': 1012.01, 'grnd_level': 936.63}",,Marsabit,,,"{'message': 0.0034, 'country': 'KE', 'sunrise': 1552275322, 'sunset': 1552318844}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 11.34, 'deg': 135.501}"
stations,{'all': 75},200,"{'lon': 19.63, 'lat': 52.24}",1552291618.0,3079897.0,"{'temp': 35.58, 'pressure': 1007, 'humidity': 97, 'temp_min': 33.8, 'temp_max': 37}",,Zychlin,{'1h': 0.51},,"{'type': 1, 'id': 1706, 'message': 0.0039, 'country': 'PL', 'sunrise': 1552280712, 'sunset': 1552322322}",1400.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 11.41, 'deg': 280}"
stations,{'all': 0},200,"{'lon': 65.69, 'lat': 40.56}",1552289400.0,1513087.0,"{'temp': 62.6, 'pressure': 1015, 'humidity': 36, 'temp_min': 62.6, 'temp_max': 62.6}",,Nurota,,,"{'type': 1, 'id': 9007, 'message': 0.0034, 'country': 'UZ', 'sunrise': 1552269347, 'sunset': 1552311563}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.93, 'deg': 170}"
stations,{'all': 0},200,"{'lon': 38.9, 'lat': 14.16}",1552291713.0,344420.0,"{'temp': 84.88, 'pressure': 1008.81, 'humidity': 24, 'temp_min': 84.88, 'temp_max': 84.88, 'sea_level': 1008.81, 'grnd_level': 820.55}",,Adwa,,,"{'message': 0.0033, 'country': 'ET', 'sunrise': 1552275287, 'sunset': 1552318452}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.29, 'deg': 265.501}"
stations,{'all': 40},200,"{'lon': -147.72, 'lat': 64.84}",1552291709.0,5861897.0,"{'temp': 23.4, 'pressure': 980, 'humidity': 78, 'temp_min': 17.6, 'temp_max': 30}",,Fairbanks,,,"{'type': 1, 'id': 7683, 'message': 0.0038, 'country': 'US', 'sunrise': 1552321376, 'sunset': 1552362007}",16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.82, 'deg': 50}"
stations,{'all': 92},200,"{'lon': 45.01, 'lat': 51.88}",1552291714.0,580420.0,"{'temp': 33.09, 'pressure': 996.93, 'humidity': 95, 'temp_min': 33.09, 'temp_max': 33.09, 'sea_level': 996.93, 'grnd_level': 971.75}",,Atkarsk,{'3h': 1.1975},,"{'message': 0.0039, 'country': 'RU', 'sunrise': 1552274618, 'sunset': 1552316235}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 10, 'deg': 268.001}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 0},200,"{'lon': -101.88, 'lat': 54.77}",1552291714.0,5954718.0,"{'temp': 7.26, 'pressure': 1018.09, 'humidity': 81, 'temp_min': 7.26, 'temp_max': 7.26, 'sea_level': 1018.09, 'grnd_level': 977.75}",,Flin Flon,,,"{'message': 0.004, 'country': 'CA', 'sunrise': 1552309915, 'sunset': 1552351439}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.76, 'deg': 198.501}"
stations,{'all': 0},200,"{'lon': 16.6, 'lat': 41.2}",1552291510.0,3173287.0,"{'temp': 60.55, 'pressure': 1015, 'humidity': 62, 'temp_min': 57.2, 'temp_max': 63}",,Molfetta,,,"{'type': 1, 'id': 6680, 'message': 0.004, 'country': 'IT', 'sunrise': 1552281130, 'sunset': 1552323340}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.36, 'deg': 240}"
stations,{'all': 75},200,"{'lon': 20.24, 'lat': 43.52}",1552289400.0,789988.0,"{'temp': 49.06, 'pressure': 1015, 'humidity': 81, 'temp_min': 48.2, 'temp_max': 50}",,Mana,,,"{'type': 1, 'id': 7029, 'message': 0.0044, 'country': 'RS', 'sunrise': 1552280313, 'sunset': 1552322413}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 9.17, 'deg': 10}"
stations,{'all': 75},200,"{'lon': -68.19, 'lat': -16.5}",1552287600.0,3911925.0,"{'temp': 44.6, 'pressure': 1038, 'humidity': 87, 'temp_min': 44.6, 'temp_max': 44.6}",,El Alto,,,"{'type': 1, 'id': 8648, 'message': 0.0046, 'country': 'BO', 'sunrise': 1552300499, 'sunset': 1552344608}",4000.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",{'speed': 2.24}
stations,{'all': 92},200,"{'lon': -85.84, 'lat': 12.92}",1552291632.0,3616584.0,"{'temp': 62.01, 'pressure': 1018, 'humidity': 91, 'temp_min': 62.01, 'temp_max': 62.01}",,San Ramon,{'3h': 0.0525},,"{'type': 3, 'id': 2004489, 'message': 0.0049, 'country': 'NI', 'sunrise': 1552305192, 'sunset': 1552348410}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.01, 'deg': 190, 'gust': 2.24}"
stations,{'all': 36},200,"{'lon': 50.28, 'lat': -14.9}",1552291715.0,1071296.0,"{'temp': 81.96, 'pressure': 1011.93, 'humidity': 98, 'temp_min': 81.96, 'temp_max': 81.96, 'sea_level': 1011.93, 'grnd_level': 999.19}",,Antalaha,{'3h': 0.4765},,"{'message': 0.0049, 'country': 'MG', 'sunrise': 1552272090, 'sunset': 1552316162}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.85, 'deg': 119.001}"
stations,{'all': 36},200,"{'lon': -67.63, 'lat': 5.66}",1552291716.0,3629710.0,"{'temp': 72.55, 'pressure': 1008.65, 'humidity': 91, 'temp_min': 72.55, 'temp_max': 72.55, 'sea_level': 1008.65, 'grnd_level': 985.51}",,Puerto Ayacucho,,,"{'message': 0.003, 'country': 'CO', 'sunrise': 1552300715, 'sunset': 1552344142}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.28, 'deg': 164.501}"
stations,{'all': 0},200,"{'lon': 123.95, 'lat': 41.89}",1552289400.0,2037355.0,"{'temp': 53.6, 'pressure': 1004, 'humidity': 20, 'temp_min': 53.6, 'temp_max': 53.6}",,Fushun,,,"{'type': 1, 'id': 9680, 'message': 0.0031, 'country': 'CN', 'sunrise': 1552255412, 'sunset': 1552297540}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 11.18, 'deg': 280}"
stations,{'all': 44},200,"{'lon': -7.57, 'lat': 9.51}",1552291716.0,2283016.0,"{'temp': 74.76, 'pressure': 1014.21, 'humidity': 75, 'temp_min': 74.76, 'temp_max': 74.76, 'sea_level': 1014.21, 'grnd_level': 963.91}",,Odienne,,,"{'message': 0.0037, 'country': 'CI', 'sunrise': 1552286363, 'sunset': 1552329673}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.63, 'deg': 138.501}"
stations,{'all': 24},200,"{'lon': -169.92, 'lat': -19.06}",1552287600.0,4036284.0,"{'temp': 78.8, 'pressure': 1012, 'humidity': 88, 'temp_min': 78.8, 'temp_max': 78.8}",,Alofi,,,"{'type': 1, 'id': 7306, 'message': 0.0042, 'country': 'NU', 'sunrise': 1552324873, 'sunset': 1552369053}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.36, 'deg': 130}"
stations,{'all': 0},200,"{'lon': 99.08, 'lat': 17.04}",1552291322.0,1154677.0,"{'temp': 97.29, 'pressure': 1012, 'humidity': 24, 'temp_min': 93.2, 'temp_max': 104}",,Ban Tak,,,"{'type': 1, 'id': 9262, 'message': 0.0039, 'country': 'TH', 'sunrise': 1552260896, 'sunset': 1552303964}",9000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.7, 'deg': 260}"
stations,{'all': 48},200,"{'lon': 143.24, 'lat': 64.57}",1552291717.0,2120048.0,"{'temp': -15.88, 'pressure': 1017.57, 'humidity': 61, 'temp_min': -15.88, 'temp_max': -15.88, 'sea_level': 1017.57, 'grnd_level': 884.63}",,Ust-Nera,,,"{'message': 0.0036, 'country': 'RU', 'sunrise': 1552251702, 'sunset': 1552292044}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.06, 'deg': 229.501}"
stations,{'all': 56},200,"{'lon': 46.09, 'lat': -25.18}",1552291717.0,1079048.0,"{'temp': 84.03, 'pressure': 1012.37, 'humidity': 65, 'temp_min': 84.03, 'temp_max': 84.03, 'sea_level': 1012.37, 'grnd_level': 1002.15}",,Ambovombe,,,"{'message': 0.0031, 'country': 'MG', 'sunrise': 1552272899, 'sunset': 1552317355}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 14.47, 'deg': 122.501}"
stations,{'all': 90},200,"{'lon': -90.04, 'lat': 29.94}",1552291685.0,4335045.0,"{'temp': 71.06, 'pressure': 1020, 'humidity': 100, 'temp_min': 69.01, 'temp_max': 73.4}",,Algiers,{'1h': 2.03},,"{'type': 1, 'id': 3104, 'message': 0.0058, 'country': 'US', 'sunrise': 1552306472, 'sunset': 1552349162}",1609.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]","{'speed': 8.05, 'deg': 170}"
stations,{'all': 0},200,"{'lon': 3.32, 'lat': 14.35}",1552291717.0,2444995.0,"{'temp': 86.01, 'pressure': 1013.21, 'humidity': 17, 'temp_min': 86.01, 'temp_max': 86.01, 'sea_level': 1013.21, 'grnd_level': 985.27}",,Filingue,,,"{'message': 0.004, 'country': 'NE', 'sunrise': 1552283825, 'sunset': 1552326990}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 14.58, 'deg': 5.50085}"
stations,{'all': 90},200,"{'lon': -99.24, 'lat': 30.3}",1552291511.0,4696310.0,"{'temp': 61.38, 'pressure': 1019, 'humidity': 82, 'temp_min': 54, 'temp_max': 66.99}",,Harper,,,"{'type': 1, 'id': 5990, 'message': 0.0043, 'country': 'US', 'sunrise': 1552308684, 'sunset': 1552351365}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.36, 'deg': 60}"
stations,{'all': 20},200,"{'lon': -179.17, 'lat': 66.32}",1552291718.0,4031742.0,"{'temp': -4.18, 'pressure': 1006.97, 'humidity': 74, 'temp_min': -4.18, 'temp_max': -4.18, 'sea_level': 1006.97, 'grnd_level': 950.95}",,Egvekinot,,,"{'message': 0.0043, 'country': 'RU', 'sunrise': 1552329004, 'sunset': 1552369479}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 13.02, 'deg': 23.0009}"
stations,{'all': 80},200,"{'lon': 64.85, 'lat': 32.07}",1552291718.0,1127547.0,"{'temp': 48.97, 'pressure': 1015.21, 'humidity': 100, 'temp_min': 48.97, 'temp_max': 48.97, 'sea_level': 1015.21, 'grnd_level': 905.43}",,Sangin,,,"{'message': 0.0039, 'country': 'AF', 'sunrise': 1552269369, 'sunset': 1552311934}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.63, 'deg': 219.501}"
stations,{'all': 20},200,"{'lon': 5.14, 'lat': 61.99}",1552291504.0,3146487.0,"{'temp': 28.71, 'pressure': 1006, 'humidity': 74, 'temp_min': 23, 'temp_max': 33.01}",,Raudeberg,,,"{'type': 1, 'id': 1616, 'message': 0.0053, 'country': 'NO', 'sunrise': 1552284606, 'sunset': 1552325407}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 8.05, 'deg': 100}"
stations,{'all': 40},200,"{'lon': -79.47, 'lat': 22.52}",1552287000.0,3566356.0,"{'temp': 69.8, 'pressure': 1020, 'humidity': 88, 'temp_min': 69.8, 'temp_max': 69.8}",,Caibarien,,,"{'type': 1, 'id': 7252, 'message': 0.0037, 'country': 'CU', 'sunrise': 1552303812, 'sunset': 1552346741}",9000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.36, 'deg': 130}"
stations,{'all': 8},200,"{'lon': 16.82, 'lat': -6.48}",1552291719.0,2315026.0,"{'temp': 83.8, 'pressure': 1011.41, 'humidity': 67, 'temp_min': 83.8, 'temp_max': 83.8, 'sea_level': 1011.41, 'grnd_level': 938.31}",,Kasongo-Lunda,,,"{'message': 0.0036, 'country': 'CD', 'sunrise': 1552280263, 'sunset': 1552324055}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 2.84, 'deg': 327.501}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 0},200,"{'lon': -13.05, 'lat': 20.52}",1552291719.0,2381334.0,"{'temp': 66.66, 'pressure': 1019.81, 'humidity': 33, 'temp_min': 66.66, 'temp_max': 66.66, 'sea_level': 1019.81, 'grnd_level': 989.51}",,Atar,,,"{'message': 0.0039, 'country': 'MR', 'sunrise': 1552287849, 'sunset': 1552330827}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 8.1, 'deg': 62.0009}"
stations,{'all': 92},200,"{'lon': 78.7, 'lat': 67.47}",1552291719.0,1489853.0,"{'temp': 24.81, 'pressure': 994.09, 'humidity': 98, 'temp_min': 24.81, 'temp_max': 24.81, 'sea_level': 994.09, 'grnd_level': 990.39}",,Tazovskiy,,,"{'message': 0.004, 'country': 'RU', 'sunrise': 1552267376, 'sunset': 1552307357}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 6.87, 'deg': 212.501}"
stations,{'all': 48},200,"{'lon': 150.18, 'lat': -35.71}",1552291354.0,2176639.0,"{'temp': 69.46, 'pressure': 1007, 'humidity': 75, 'temp_min': 68, 'temp_max': 71.01}",,Batemans Bay,{'3h': 0.06},,"{'type': 3, 'id': 2010627, 'message': 0.0042, 'country': 'AU', 'sunrise': 1552247653, 'sunset': 1552292634}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4, 'deg': 12, 'gust': 3.58}"
stations,{'all': 12},200,"{'lon': 111.36, 'lat': 35.63}",1552291720.0,1784874.0,"{'temp': 51.9, 'pressure': 1015.93, 'humidity': 41, 'temp_min': 51.9, 'temp_max': 51.9, 'sea_level': 1015.93, 'grnd_level': 920.39}",,Houma,,,"{'message': 0.0033, 'country': 'CN', 'sunrise': 1552258288, 'sunset': 1552300698}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 8.99, 'deg': 295.001}"
stations,{'all': 0},200,"{'lon': 15.98, 'lat': -17.91}",1552287600.0,3354247.0,"{'temp': 77, 'pressure': 1017, 'humidity': 22, 'temp_min': 77, 'temp_max': 77}",,Ondangwa,,,"{'type': 1, 'id': 2267, 'message': 0.0116, 'country': 'NA', 'sunrise': 1552280269, 'sunset': 1552324442}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.36, 'deg': 200}"
stations,{'all': 75},200,"{'lon': -4.62, 'lat': 48.38}",1552291684.0,2986626.0,"{'temp': 46.18, 'pressure': 1032, 'humidity': 65, 'temp_min': 44.6, 'temp_max': 48.99}",,Plouzane,,,"{'type': 1, 'id': 6554, 'message': 0.0041, 'country': 'FR', 'sunrise': 1552286402, 'sunset': 1552328262}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.7, 'deg': 310}"
stations,{'all': 0},200,"{'lon': -9.73, 'lat': 29.7}",1552291721.0,2527089.0,"{'temp': 60.09, 'pressure': 1024.09, 'humidity': 68, 'temp_min': 60.09, 'temp_max': 60.09, 'sea_level': 1024.09, 'grnd_level': 1005.67}",,Tiznit,,,"{'message': 0.0033, 'country': 'MA', 'sunrise': 1552287209, 'sunset': 1552329883}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.95, 'deg': 189.501}"
stations,{'all': 80},200,"{'lon': 62, 'lat': 61.01}",1552291721.0,1495385.0,"{'temp': 37.18, 'pressure': 1006.13, 'humidity': 65, 'temp_min': 37.18, 'temp_max': 37.18, 'sea_level': 1006.13, 'grnd_level': 991.91}",,Pelym,,,"{'message': 0.0036, 'country': 'RU', 'sunrise': 1552270936, 'sunset': 1552311786}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.97, 'deg': 187.001}"
stations,{'all': 0},200,"{'lon': -17.92, 'lat': 28.66}",1552291306.0,2514651.0,"{'temp': 63.84, 'pressure': 1027, 'humidity': 77, 'temp_min': 62.6, 'temp_max': 64.99}",,Los Llanos de Aridane,,,"{'type': 1, 'id': 2377, 'message': 0.0042, 'country': 'ES', 'sunrise': 1552289154, 'sunset': 1552331867}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.17, 'deg': 350}"
stations,{'all': 88},200,"{'lon': 86.18, 'lat': 69.41}",1552291721.0,1507116.0,"{'temp': 20.4, 'pressure': 997.09, 'humidity': 92, 'temp_min': 20.4, 'temp_max': 20.4, 'sea_level': 997.09, 'grnd_level': 989.51}",,Dudinka,,,"{'message': 0.0032, 'country': 'RU', 'sunrise': 1552265767, 'sunset': 1552305386}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 9.89, 'deg': 184.501}"
stations,{'all': 0},200,"{'lon': 90.21, 'lat': 25.52}",1552291721.0,1254046.0,"{'temp': 80.43, 'pressure': 1011.37, 'humidity': 52, 'temp_min': 80.43, 'temp_max': 80.43, 'sea_level': 1011.37, 'grnd_level': 1000.55}",,Tura,,,"{'message': 0.0029, 'country': 'IN', 'sunrise': 1552263167, 'sunset': 1552305958}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.18, 'deg': 238.501}"
stations,{'all': 0},200,"{'lon': 73.5, 'lat': 21.87}",1552287600.0,1258819.0,"{'temp': 86, 'pressure': 1014, 'humidity': 35, 'temp_min': 86, 'temp_max': 86}",,Rajpipla,,,"{'type': 1, 'id': 9060, 'message': 0.0056, 'country': 'IN', 'sunrise': 1552267112, 'sunset': 1552310029}",6000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.93, 'deg': 40}"
stations,{'all': 88},200,"{'lon': -67.35, 'lat': 47.65}",1552291722.0,6942800.0,"{'temp': 28.41, 'pressure': 1004.65, 'humidity': 85, 'temp_min': 28.41, 'temp_max': 28.41, 'sea_level': 1004.65, 'grnd_level': 965.27}",,Kedgwick,,,"{'message': 0.0058, 'country': 'CA', 'sunrise': 1552301416, 'sunset': 1552343352}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 5.3, 'deg': 128.501}"
